idx,Base salt,Initial loading,Final loading,Fitness,Origin
272,EuCl3,0.0,6.0,2.62,e
1114,SnCl2,0.0,4.0,2.059,s
2315,NiCl2,1.0,4.0,1.731,s
4493,CaI2,1.0,2.0,0.628,s
1945,TiF4,0.0,4.0,2.758,s
391,KAl(SO4)2,2.0,3.0,0.42,e
1711,LaBr3,6.0,10.0,0.814,s
3977,CoBr2,8.0,12.0,1.14,s
4193,ScCl3,7.0,9.0,0.848,s
4998,VPO4,0.0,5.0,3.01,s
1573,CaI2,2.0,6.0,1.409,s
3617,VBr4,0.0,5.0,1.817,s
211,CrF3,0.0,3.0,2.76,e
918,UO3,0.9,2.0,0.84,e
1299,NaCl,0.0,4.0,2.456,s
4311,SrI2,4.0,6.0,0.84,s
3501,GeBr2,0.0,4.0,2.016,s
1852,BeF2,0.0,12.0,3.102,s
5527,Fe(IO3)3,6.0,8.0,0.81,s
3845,GeBr2,7.0,12.0,1.282,s
967,ZnBr2,0.0,2.0,1.44,e
1803,ScI3,8.0,9.0,0.321,s
2098,MoBr4,0.0,8.0,2.355,s
336,HAuCl4,3.0,4.0,0.43,e
3967,MnBr4,4.0,8.0,1.248,s
3526,LaI3,1.0,8.0,1.969,s
2716,ScF3,2.0,3.0,0.956,s
2469,CsI,0.0,4.0,1.458,s
1784,MgBr2,8.0,9.0,0.465,s
3057,YBr3,6.0,7.0,0.29,s
3371,ScF3,0.0,3.0,2.249,s
4636,LiI,3.0,4.0,0.414,s
2604,NiBr3,3.0,6.0,1.201,s
3422,SiF4,3.0,8.0,2.012,s
2920,LaBr3,7.0,10.0,0.629,s
1720,TiF4,2.0,3.0,0.763,s
4362,BaF2,4.0,6.0,0.773,s
2488,MoCl4,2.0,5.0,1.388,s
1376,GaBr3,0.0,6.0,2.382,s
175,Co(NO3)2,2.0,3.0,0.57,e
5435,Ca2P2O7,0.0,2.0,1.08,s
4205,MgI2,0.0,1.0,0.988,s
2629,SrI2,7.0,12.0,1.071,s
4979,AlPO4,0.0,7.0,3.19,s
1962,BaF2,0.0,12.0,2.58,s
2904,MnCl4,2.0,3.0,0.66,s
3048,CaCl2,8.0,9.0,0.276,s
2046,PbCl2,0.0,9.0,2.509,s
3523,PbF2,0.0,2.0,2.061,s
4186,HfF4,2.0,3.0,1.015,s
3823,AlBr3,4.0,6.0,1.416,s
0,AgF,0.0,1.0,2.7,e
2184,GeBr2,2.0,12.0,1.94,s
1366,ZnCl2,0.0,4.0,2.369,s
4251,YI3,6.0,10.0,0.898,s
2884,YCl3,7.0,9.0,0.638,s
2867,GaI3,6.0,9.0,0.731,s
401,KF,0.0,2.0,2.7,e
5492,Pb2P2O7,0.0,2.0,0.93,s
3036,VBr4,4.0,5.0,0.346,s
1822,YI3,9.0,10.0,0.172,s
3869,VI2,7.0,12.0,1.292,s
4016,MoBr4,0.0,3.0,1.222,s
824,SnCl4,0.0,5.0,2.23,e
1582,BaBr2,2.0,6.0,1.386,s
3812,PbF2,7.0,12.0,1.402,s
1810,SrI2,7.0,8.0,0.294,s
2290,SnF4,2.0,5.0,1.836,s
3402,CaBr2,1.0,6.0,2.217,s
4518,RbI,0.0,1.0,0.596,s
4318,LaBr3,6.0,10.0,0.814,s
5606,Pb(H2PO4)2,2.0,4.0,0.61,s
4926,CrPO4,1.0,2.0,1.0,s
3507,ZrI3,0.0,9.0,1.965,s
3135,AlCl3,0.0,4.0,3.107,s
3005,LaBr3,6.0,8.0,0.416,s
3890,VCl2,8.0,12.0,1.16,s
4073,GeCl2,1.0,2.0,1.094,s
560,MnC2O4,2.0,3.0,0.49,e
1169,NiCl2,0.0,1.0,0.959,s
1223,CaF2,0.0,12.0,2.971,s
4294,MgCl2,6.0,8.0,0.736,s
1335,NiF2,4.0,12.0,2.327,s
4092,SnF2,2.0,4.0,1.074,s
3044,BeI2,7.0,8.0,0.314,s
708,(NH4)2C2O4,0.0,1.0,0.76,e
4063,CrCl4,5.0,8.0,1.049,s
3949,ScCl3,2.0,4.0,1.195,s
4192,CaI2,6.0,9.0,0.94,s
1465,WF4,3.0,8.0,1.955,s
4780,Rb2S,0.0,9.0,2.812,s
3752,SiF4,2.0,4.0,1.451,s
2596,MgI2,2.0,4.0,1.219,s
874,Th(NO3)4,0.0,4.0,1.67,e
1654,RbF,1.0,2.0,1.04,s
4087,NbCl4,5.0,8.0,1.034,s
3627,CaBr2,2.0,6.0,1.74,s
4648,ZnI2,8.0,9.0,0.408,s
1500,VBr4,0.0,5.0,1.817,s
2980,ScBr3,8.0,9.0,0.453,s
737,NH4Fe(SO4)2,0.0,12.0,4.0,e
3493,PbCl4,0.0,5.0,2.052,s
3179,TiCl3,0.0,6.0,2.765,s
1946,CoBr2,0.0,9.0,2.81,s
2853,SnF4,2.0,3.0,0.776,s
1120,LaI3,0.0,6.0,2.099,s
4639,VI2,8.0,9.0,0.413,s
5106,Al(IO3)3,0.0,9.0,2.29,s
2404,VBr4,0.0,4.0,1.604,s
1195,MgCl2,0.0,9.0,3.56,s
2017,YBr3,0.0,9.0,2.468,s
195,CoSO4,0.0,6.0,2.64,e
1525,SrBr2,2.0,6.0,1.644,s
584,MnSO4,0.0,4.0,2.28,e
2133,VCl4,0.0,5.0,2.153,s
1439,BaI2,1.0,12.0,1.967,s
779,Rb2Mg(SeO4)2,0.0,2.0,0.72,e
2405,MgI2,6.0,12.0,1.465,s
5653,PbHAsO4,2.0,3.0,0.48,s
1856,BeF2,0.0,9.0,3.128,s
132,CaSiF6,0.0,2.0,1.44,e
180,CoBr2,0.0,2.0,1.56,e
5101,SrCO3,0.0,5.0,2.17,s
4611,GeCl4,4.0,5.0,0.432,s
5209,Sr3(AsO4)2,2.0,10.0,1.89,s
4985,AlAsO4,0.0,7.0,3.19,s
4459,GaBr3,0.0,1.0,0.682,s
3372,CaCl2,4.0,12.0,1.954,s
2083,PbBr2,0.0,12.0,2.316,s
664,NaC2H3O2,0.0,3.0,1.34,e
1906,SnF4,0.0,4.0,3.115,s
4197,CaBr2,0.0,1.0,0.975,s
2231,ZrBr4,0.0,5.0,2.029,s
5409,Mn2P2O7,0.0,2.0,1.18,s
2389,SrI2,2.0,7.0,1.604,s
5437,Zn3(PO4)2,4.0,8.0,1.09,s
347,InF3,0.0,3.0,2.69,e
3268,HfBr4,0.0,8.0,2.654,s
2537,ZnCl2,8.0,12.0,1.165,s
735,NH4Cr(SO4)2,0.0,12.0,2.44,e
4497,BaI2,9.0,12.0,0.584,s
985,ZnSeO3,0.0,1.0,0.91,e
2617,SnI2,6.0,12.0,1.118,s
3830,MoCl4,2.0,5.0,1.388,s
1938,CaCl2,2.0,12.0,2.447,s
4194,BaF2,2.0,4.0,0.975,s
5485,PbCO3,3.0,5.0,0.91,s
1309,YBr3,0.0,7.0,2.645,s
3849,LaI3,3.0,8.0,1.414,s
5246,Zn3(PO4)2,1.0,7.0,1.74,s
666,NaCHO2,2.0,3.0,0.52,e
1800,SnBr4,4.0,5.0,0.356,s
3081,CoF3,0.0,3.0,4.171,s
4486,LaCl3,1.0,2.0,0.642,s
3826,LiCl,2.0,4.0,1.253,s
2822,SiF4,3.0,4.0,0.775,s
4499,GaI3,8.0,9.0,0.612,s
3503,ZrBr4,0.0,5.0,2.029,s
3474,MoF4,3.0,8.0,1.981,s
5513,Zn3(PO4)2,2.0,4.0,0.86,s
1095,CaI2,2.0,12.0,2.184,s
5394,Cu(IO3)2,2.0,6.0,1.24,s
700,Nd(NO3)3,3.0,4.0,0.51,e
1288,LiBr,0.0,4.0,2.702,s
3951,MoI4,3.0,8.0,1.3,s
1631,RbBr,0.0,2.0,1.126,s
2571,YCl3,1.0,3.0,1.209,s
3883,YBr3,3.0,6.0,1.362,s
3636,VCl3,4.0,9.0,1.571,s
67,BeSO4,0.0,3.0,2.85,e
3316,CaI2,1.0,9.0,2.414,s
5016,MnCO3,0.0,5.0,2.75,s
2279,BaCl2,2.0,9.0,1.782,s
4312,KBr,3.0,4.0,0.763,s
4500,VI4,0.0,2.0,0.64,s
828,SnCl4,2.0,3.0,0.58,e
1236,MgBr2,1.0,12.0,2.979,s
3851,GeF2,8.0,12.0,1.249,s
4773,LaBr3,9.0,10.0,0.145,s
2377,BaCl2,2.0,8.0,1.576,s
2759,RbBr,1.0,3.0,0.914,s
3528,NiI2,0.0,8.0,1.93,s
2522,ZnI2,4.0,9.0,1.344,s
5090,Ni3(AsO4)2,1.0,8.0,2.39,s
4863,Ni3(AsO4)2,0.0,8.0,2.62,s
4220,ZrBr4,5.0,8.0,0.937,s
1153,GaBr3,0.0,2.0,1.255,s
402,KInBr4,0.0,2.0,0.51,e
3737,ZnBr2,7.0,12.0,1.439,s
4898,CaHPO4,0.0,3.0,1.85,s
3549,ScBr3,2.0,6.0,1.869,s
1408,VCl4,0.0,5.0,2.153,s
1669,YBr3,6.0,10.0,0.972,s
2230,ZnBr2,4.0,12.0,1.857,s
988,ZnSeO4,0.0,1.0,1.25,e
2341,CaI2,2.0,7.0,1.718,s
1308,BeF2,0.0,2.0,2.485,s
5482,Ba(IO3)2,2.0,6.0,0.91,s
82,Ca(CH3COO)2,0.0,1.0,0.54,e
4367,BaI2,2.0,4.0,0.798,s
3163,NiCl2,1.0,12.0,2.735,s
4463,FeCl3,8.0,9.0,0.6,s
4496,LaBr3,6.0,9.0,0.595,s
3205,BeF2,2.0,12.0,2.48,s
428,LaCl3,0.0,7.0,2.77,e
5325,PbCO3,3.0,6.0,1.46,s
1914,MnCl4,0.0,8.0,2.833,s
5180,Zn3(AsO4)2,1.0,8.0,2.05,s
1540,MgI2,6.0,12.0,1.465,s
4592,ScCl3,3.0,4.0,0.447,s
1575,MgI2,4.0,8.0,1.39,s
4667,PbI4,5.0,8.0,0.392,s
847,Sr(OH)2,1.0,2.0,0.84,e
505,MgCO3,0.0,5.0,2.61,e
2970,ScI3,6.0,8.0,0.5,s
142,CaZn2(PO4)2,0.0,2.0,0.88,e
4713,BeI2,7.0,8.0,0.314,s
2615,BaF2,4.0,8.0,1.148,s
1387,ScF3,0.0,3.0,2.249,s
4437,CaI2,7.0,9.0,0.678,s
5597,Sr(BrO3)2,2.0,4.0,0.62,s
2276,SnI4,0.0,5.0,1.946,s
2756,NaBr,1.0,2.0,0.913,s
1148,RbF,2.0,4.0,1.305,s
2267,SrF2,0.0,2.0,1.935,s
3267,ZnI2,0.0,9.0,2.588,s
1797,YI3,8.0,10.0,0.382,s
5199,Mn2As2O7,0.0,6.0,1.95,s
556,MnBr2,1.0,4.0,1.16,e
3990,LaI3,0.0,3.0,1.268,s
2029,NiF2,4.0,12.0,2.327,s
957,Zn(ClO4)2,0.0,6.0,2.54,e
3159,SnF4,0.0,4.0,3.115,s
2832,GeF4,3.0,4.0,0.777,s
538,MgSO4,1.0,5.0,2.02,e
3490,ZrI4,0.0,8.0,2.081,s
1839,AlBr3,0.0,9.0,3.524,s
3749,PbCl2,1.0,4.0,1.569,s
5044,Na2HPO4,0.0,6.0,2.5,s
4547,CuBr2,8.0,9.0,0.538,s
4620,HfCl4,4.0,5.0,0.439,s
1612,LaCl3,3.0,6.0,1.241,s
2248,YBr3,2.0,7.0,1.951,s
645,Na2SO4,0.0,10.0,2.62,e
5515,Pb(NO3)2,2.0,4.0,0.85,s
976,ZnCl2,1.33,2.5,0.92,e
4827,AlPO4,0.0,9.0,3.43,s
3370,YBr3,1.0,6.0,2.356,s
1693,CaBr2,9.0,12.0,0.804,s
2258,SnF4,1.0,3.0,1.953,s
3777,YBr3,0.0,3.0,1.516,s
5105,KBrO3,0.0,6.0,2.13,s
5311,La(IO3)3,0.0,8.0,1.54,s
156,CdCl2,0.0,2.5,1.61,e
2305,GaI3,0.0,6.0,1.85,s
5618,Cu3(AsO4)2,0.0,1.0,0.57,s
5017,NaClO4,0.0,11.0,2.55,s
1099,LaBr3,0.0,8.0,2.324,s
3406,GaCl3,0.0,4.0,2.191,s
2329,LaBr3,2.0,8.0,1.753,s
4832,LiOH,1.0,7.0,2.99,s
293,FeC2O4,0.0,2.0,1.7,e
939,VOSO4,0.0,3.0,2.77,e
3255,ScBr3,0.0,6.0,2.593,s
4640,PbBr2,8.0,9.0,0.422,s
5263,Ba(ClO4)2,0.0,6.0,1.6,s
4350,GaI3,7.0,9.0,0.785,s
5184,Zn3(AsO4)2,0.0,7.0,2.02,s
4487,BaBr2,7.0,9.0,0.613,s
3045,YI3,3.0,4.0,0.327,s
5626,Mg(ClO4)2,5.0,7.0,0.5,s
951,Yb(NO3)3,4.0,5.0,0.32,e
2364,WBr4,0.0,5.0,1.731,s
4537,SnCl2,7.0,9.0,0.54,s
4927,LiIO3,0.0,1.0,1.0,s
5327,Co2SiO4,1.0,4.0,1.45,s
1708,KBr,0.0,1.0,0.814,s
5378,Co3(AsO4)2,3.0,7.0,1.29,s
4184,RbI,0.0,2.0,0.979,s
3220,NbCl4,0.0,8.0,2.613,s
4658,BaCl2,6.0,8.0,0.386,s
3948,YF3,3.0,6.0,1.255,s
994,ZnSO4,4.0,6.0,0.83,e
3564,SnI4,0.0,5.0,1.946,s
2817,RbI,2.0,4.0,0.806,s
5331,Mn3(PO4)2,3.0,8.0,1.41,s
5454,SrHAsO4,4.0,7.0,0.94,s
990,ZnSO4,4.0,7.0,1.85,e
3204,MgI2,0.0,6.0,2.828,s
5608,Sr(NO3)2,4.0,6.0,0.55,s
5267,PbHAsO4,0.0,4.0,1.68,s
4069,MoI4,0.0,4.0,1.16,s
3778,MnCl4,2.0,5.0,1.438,s
4333,BaF2,7.0,9.0,0.785,s
3434,BaBr2,0.0,6.0,2.175,s
4531,YI3,6.0,8.0,0.579,s
1467,SrI2,1.0,7.0,1.953,s
1405,BaBr2,1.0,12.0,2.097,s
269,Eu(IO3)3,0.0,2.0,0.31,e
2758,SnI2,0.0,2.0,0.97,s
5644,CoPO4,6.0,7.0,0.47,s
2702,GaI3,0.0,3.0,1.049,s
938,VOSO4,1.0,3.0,1.35,e
3941,BeBr2,4.0,8.0,1.205,s
2932,LaBr3,2.0,3.0,0.627,s
2410,GeI2,0.0,4.0,1.599,s
2188,CoBr3,0.0,6.0,2.126,s
4865,K2HPO4,0.0,6.0,2.35,s
251,CuBr2,0.0,4.0,2.09,e
1604,SnBr2,0.0,2.0,1.329,s
1768,LaBr3,6.0,9.0,0.595,s
5554,PbHPO4,0.0,1.0,0.76,s
3609,WF4,2.0,5.0,1.834,s
932,VOSO4,3.0,6.0,1.2,e
3017,CrI3,8.0,9.0,0.388,s
273,EuPO4,0.0,2.0,2.8,e
675,NaCr(SO4)2,0.0,12.0,2.3,e
3519,CrCl4,0.0,4.0,1.891,s
1920,MgI2,1.0,12.0,2.799,s
3842,PbBr2,1.0,4.0,1.451,s
1162,RbF,1.0,2.0,1.04,s
5497,Mg(ClO4)2,4.0,7.0,0.82,s
4285,RbCl,0.0,1.0,0.837,s
2706,YBr3,4.0,6.0,1.021,s
2601,YBr3,4.0,7.0,1.189,s
4833,CrAsO4,0.0,9.0,3.34,s
1791,YCl3,8.0,9.0,0.388,s
2423,SrBr2,0.0,2.0,1.593,s
2317,BaF2,2.0,8.0,1.736,s
5071,LiOH,3.0,7.0,2.07,s
3837,ZnI2,6.0,12.0,1.343,s
1925,MnCl2,0.0,6.0,2.812,s
618,Na2MoO4,0.0,2.0,1.79,e
4429,GeCl2,0.0,1.0,0.711,s
2277,MoBr4,2.0,8.0,1.883,s
2543,CaCl2,8.0,12.0,1.099,s
39,Ba(OH)2,0.0,7.0,2.87,e
1908,NiCl2,1.0,12.0,2.735,s
1659,KBr,2.0,4.0,0.947,s
3153,VCl3,0.0,9.0,2.826,s
263,CuSO4,0.0,1.0,1.22,e
2444,HfF4,4.0,8.0,1.493,s
855,SrCl2,1.0,6.0,2.21,e
4577,HfCl4,3.0,4.0,0.5,s
4844,MnCO3,0.0,5.0,2.75,s
4441,YCl3,1.0,2.0,0.679,s
1243,MgBr2,0.0,8.0,2.992,s
1137,SnF2,0.0,2.0,1.848,s
3171,ZnF2,1.0,9.0,2.848,s
1977,CrBr3,0.0,9.0,2.6,s
564,MnCl2,1.0,4.0,1.8,e
913,UO2SO4,0.0,3.0,1.65,e
2624,BeCl2,4.0,7.0,1.029,s
489,MgBr2,2.0,4.0,1.32,e
2221,LaI3,0.0,7.0,2.064,s
1330,WCl4,0.0,8.0,2.55,s
3027,SrCl2,8.0,9.0,0.341,s
2565,MoI4,3.0,8.0,1.3,s
7,Al2(OH)4SO4,0.0,7.0,1.14,e
2325,SrI2,2.0,8.0,1.753,s
4838,K2CO3,0.0,10.0,2.8,s
4171,NiCl2,9.0,12.0,0.882,s
4105,MgCl2,9.0,12.0,0.9,s
5020,Ca3(PO4)2,0.0,11.0,2.74,s
1460,CrI3,0.0,6.0,2.031,s
1211,AlBr3,0.0,6.0,3.564,s
2436,NiBr3,3.0,9.0,1.5,s
2658,GaCl3,6.0,9.0,0.997,s
1824,BeI2,8.0,9.0,0.128,s
2736,ZnI2,4.0,8.0,0.954,s
781,Rb2Mg(SO4)2,2.0,6.0,1.15,e
2284,BaF2,0.0,2.0,1.914,s
1021,AlBr3,0.0,9.0,3.524,s
3728,SnF4,4.0,8.0,1.514,s
3149,CrCl3,0.0,9.0,2.861,s
2001,CaBr2,2.0,12.0,2.341,s
1287,SrBr2,0.0,9.0,2.785,s
1793,MgI2,8.0,9.0,0.395,s
5425,KH2PO4,0.0,2.0,1.04,s
451,LiI,1.0,3.0,1.49,e
889,(UO2)3(PO4)2,0.0,4.0,1.17,e
5093,NaClO4,2.0,11.0,2.04,s
2737,CaBr2,0.0,1.0,0.975,s
789,RbAl(SeO4)2,0.0,12.0,2.24,e
2661,SnF4,5.0,8.0,1.05,s
5546,Mg(IO3)2,4.0,6.0,0.75,s
1759,BaI2,4.0,6.0,0.66,s
2136,VCl4,2.0,8.0,2.092,s
3338,CuF2,4.0,12.0,2.209,s
4449,TiF4,4.0,5.0,0.638,s
2433,KBr,1.0,4.0,1.405,s
5574,Sr(H2PO4)2,2.0,4.0,0.66,s
4923,Zn3(AsO4)2,4.0,8.0,1.11,s
892,UO2(NO3)2,2.0,6.0,1.24,e
3327,HfCl4,0.0,5.0,2.472,s
1101,KCl,0.0,4.0,2.0,s
4131,YBr3,0.0,2.0,1.06,s
5530,LiClO4,2.0,3.0,0.74,s
537,MgSO4,2.0,5.0,1.58,e
