idx,Base salt,Initial loading,Final loading,Fitness,Origin
1315,GaBr3,0.0,9.0,2.082314588427058,s
1380,SrI2,1.0,9.0,2.3593117408906883,s
416,La(NO3)3,0.0,4.0,2.61,e
5673,PbHAsO4,3.0,4.0,3.4166666666666665,s
5484,LiClO4,2.0,4.0,1.4363636363636365,s
4536,GaCl3,2.0,3.0,2.134099616858238,s
4058,HfF4,1.0,2.0,4.248201438848921,s
2769,SrCl2,4.0,6.0,1.957207207207207,s
1731,YBr3,7.0,10.0,2.26625386996904,s
1044,CaBr2,0.0,12.0,1.478170478170478,s
2397,VBr4,3.0,8.0,2.453271028037383,s
4511,VI3,7.0,9.0,2.3531746031746033,s
940,VOSO4,0.0,1.0,2.5,e
5211,Co3(PO4)2,1.0,7.0,2.7246376811594204,s
3023,YBr3,3.0,4.0,2.690647482014388,s
639,Na2SiO3,0.0,8.0,1.65,e
1354,YI3,0.0,8.0,2.6599362380446334,s
503,MgCO3,3.0,5.0,1.17,e
2096,SrI2,1.0,9.0,2.3593117408906883,s
420,La2(CO3)3,0.5,6.0,2.69,e
4383,CaCl2,6.0,8.0,1.2989898989898991,s
4785,BaSe,0.0,4.0,3.637606837606838,s
3937,VF4,2.0,4.0,1.9585326953748008,s
5465,Ni(ClO4)2,4.0,7.0,2.0,s
765,PtCl4,3.5,5.0,2.55,e
2608,SrI2,4.0,8.0,2.3757575757575755,s
1051,AlI3,0.0,6.0,2.73826714801444,s
4345,PbCl4,3.0,5.0,2.746575342465754,s
2683,NaI,0.0,1.0,2.966850828729282,s
3678,CaBr2,6.0,12.0,1.4771371769383697,s
3599,YF3,4.0,9.0,1.6360078277886496,s
602,Na2Co(SO4)2,0.0,4.0,2.44,e
3558,WBr4,2.0,8.0,3.023547880690738,s
1078,HfF4,0.0,5.0,2.8030139935414424,s
4359,ZnCl2,0.0,1.0,2.7950530035335692,s
2926,LaCl3,1.0,2.0,3.21,s
658,Na5P3O10,0.0,6.0,2.04,e
4403,BaBr2,9.0,12.0,1.6873449131513647,s
2082,ScCl3,0.0,4.0,1.8076616121308864,s
1567,GaCl3,0.0,2.0,2.194189602446483,s
3875,VF4,1.0,2.0,2.4334532374100717,s
1762,YI3,7.0,10.0,2.5118110236220472,s
3219,SiF4,0.0,3.0,2.045141545524101,s
3765,CaI2,4.0,9.0,2.0997150997151,s
75,Ca6Al2(OH)12(SO4)3,0.0,26.0,1.78,e
3328,BaCl2,1.0,12.0,1.474679270762998,s
3266,GeF2,0.0,4.0,1.9825949367088609,s
3994,CaI2,0.0,2.0,2.823394495412844,s
3534,SnF4,1.0,3.0,2.8222543352601157,s
4732,SnCl2,7.0,8.0,2.028368794326241,s
1481,GaCl3,2.0,6.0,1.917910447761194,s
5389,PbHAsO4,1.0,4.0,3.4324324324324325,s
4726,CaBr2,6.0,7.0,2.0625,s
3759,CaBr2,0.0,2.0,2.5440931780366056,s
1020,BeBr2,0.0,4.0,2.1806872037914693,s
1039,MgCl2,2.0,12.0,1.255464480874317,s
2751,VCl4,3.0,5.0,1.9163090128755365,s
836,Sr(ClO4)2,1.0,2.0,2.39,e
5332,LiClO4,1.0,4.0,1.4418604651162792,s
5537,LiIO3,1.0,2.0,2.9615384615384617,s
96,Ca2SiO4,0.0,1.17,2.66,e
3124,GeF4,0.0,3.0,2.500369003690037,s
4380,ScBr3,7.0,9.0,1.8802083333333333,s
4232,ZnCl2,4.0,6.0,1.995475113122172,s
1210,GeF4,0.0,4.0,2.2407291011942174,s
627,Na2S2O3,0.0,5.0,1.76,e
572,MnI2,0.0,4.0,2.88,e
549,Mn(C2H3O2)2,0.0,4.0,1.6,e
3925,VF4,0.0,1.0,2.6653061224489796,s
51,BaCl2,0.0,2.0,3.11,e
1417,ScCl3,3.0,9.0,1.410557184750733,s
2002,ZnBr2,0.0,6.0,2.490494296577946,s
753,NiSO4,0.0,6.0,2.07,e
4096,CaCl2,9.0,12.0,1.239010989010989,s
1622,SrI2,1.0,4.0,2.70814479638009,s
2585,NaBr,1.0,3.0,1.9322314049586775,s
197,Cr2(SO4)3,0.0,14.0,2.33,e
5347,Ba(IO3)2,0.0,6.0,2.795918367346939,s
5350,Ba(ClO4)2,1.0,6.0,2.2,s
3881,CoI2,6.0,12.0,1.9068047337278105,s
810,Sm2(CrO4)3,0.0,2.0,3.26,e
5324,KBrO3,0.0,3.0,1.985507246376812,s
626,Na2S2O3,0.0,7.0,1.8,e
4839,CrPO4,1.0,9.0,1.8987341772151896,s
3810,NaF,3.0,4.0,1.5373831775700937,s
3289,CoCl2,0.0,4.0,2.103040540540541,s
5015,CrAsO4,0.0,5.0,2.6216216216216215,s
3117,MoF4,0.0,8.0,1.9169570267131244,s
1660,VCl3,6.0,9.0,1.4846526655896608,s
650,Na2ZnCl4,0.0,3.0,2.06,e
1630,LaBr3,3.0,6.0,2.787234042553192,s
5115,Mn2P2O7,0.0,6.0,2.4065934065934065,s
5481,Ca(IO3)2,0.0,2.0,3.76,s
121,CaCO3,0.0,6.0,1.81,e
3716,ZrF4,4.0,8.0,1.8176254589963283,s
3059,BaBr2,7.0,8.0,2.291666666666667,s
5706,Sr3(AsO4)2,10.0,11.0,2.555555555555556,s
4588,PbCl2,4.0,6.0,2.6373626373626373,s
2781,YI3,4.0,6.0,3.0641891891891895,s
4084,GeBr2,8.0,12.0,1.616504854368932,s
3551,TiF4,2.0,5.0,1.810536980749747,s
5164,Co2SiO4,0.0,4.0,2.9857142857142858,s
5312,Mn(OH)2,0.0,1.0,2.442622950819672,s
2934,PbBr2,0.0,1.0,4.48936170212766,s
135,CaSO3,0.0,0.5,2.34,e
4006,LaCl3,0.0,2.0,3.1979166666666665,s
3409,MgI2,2.0,8.0,2.148330058939096,s
3840,YBr3,4.0,8.0,2.315,s
3668,SiF4,4.0,8.0,1.6016684045881129,s
1730,ScI3,6.0,9.0,2.2363636363636363,s
2699,VCl3,6.0,9.0,1.4846526655896608,s
517,MgSeO4,1.0,6.0,1.8,e
62,BeSO4,2.0,4.0,1.36,e
4378,SnF4,2.0,3.0,2.821818181818182,s
4969,CrAsO4,0.0,11.0,1.9542857142857144,s
4862,NaBrO3,0.0,6.0,1.8992248062015504,s
1742,BaI2,6.0,9.0,2.450171821305842,s
1755,MnCl4,2.0,3.0,2.142857142857143,s
3346,ZrCl4,0.0,5.0,2.0645446507515475,s
1221,BeI2,0.0,7.0,2.2764390896921016,s
123,CaCrO4,0.0,2.0,2.2,e
2398,RbI,0.0,4.0,2.203994293865906,s
3699,VCl4,0.0,3.0,2.079575596816976,s
3158,SiF4,0.0,4.0,1.850502512562814,s
5042,K2SO4,0.0,10.0,1.45398773006135,s
1220,MgCl2,1.0,9.0,1.482477196351416,s
573,MnI2,1.0,2.0,3.36,e
4965,AlPO4,0.0,9.0,1.7772020725388602,s
4098,GaCl3,4.0,6.0,1.9177570093457943,s
872,Th(NO3)4,4.0,5.0,2.43,e
5129,Ba3(PO4)2,0.0,11.0,2.772151898734177,s
4048,YBr3,1.0,3.0,2.7011764705882353,s
3112,TiF3,0.0,9.0,1.5335276967930032,s
1675,PbCl2,2.0,4.0,2.927927927927928,s
5278,Ni3(PO4)2,1.0,4.0,3.4893617021276597,s
728,NH4Al(SO4)2,1.0,12.0,1.57,e
3485,YCl3,0.0,4.0,1.985901309164149,s
4118,NaI,0.0,1.0,2.966850828729282,s
696,NaOH,0.0,1.0,1.75,e
608,Na2Fe(SO4)2,0.0,2.0,4.39,e
4303,SnBr4,2.0,4.0,3.204460966542751,s
3343,MnCl2,1.0,6.0,1.8523002421307504,s
2910,SnI2,6.0,9.0,2.5363984674329503,s
3250,SiF4,2.0,8.0,1.600263852242744,s
4135,CuCl2,7.0,9.0,1.7554347826086956,s
4589,ScBr3,8.0,9.0,1.879668049792531,s
323,H2SO4,1.0,6.5,1.41,e
1464,PbBr2,2.0,12.0,2.007423117709438,s
279,FeSO5H,1.5,3.0,1.92,e
4911,Mn(OH)2,0.0,1.0,2.442622950819672,s
1371,PbBr2,0.0,12.0,2.0069324090121317,s
2154,BaCl2,2.0,12.0,1.4743975903614457,s
5491,VPO4,5.0,7.0,2.097560975609756,s
4026,BeI2,4.0,8.0,2.146341463414634,s
2533,MgCl2,6.0,9.0,1.4825,s
4163,SnCl2,1.0,2.0,2.7540540540540537,s
3813,SnF4,1.0,2.0,3.3244444444444445,s
5021,PbSO4,0.0,11.0,2.131782945736434,s
4491,SnCl2,0.0,1.0,2.8461538461538463,s
5549,MnSO4,7.0,9.0,1.7,s
300,FeCl3,2.5,6.0,1.51,e
3789,YCl3,3.0,6.0,2.0530085959885387,s
1893,VBr2,0.0,12.0,1.6168687982359424,s
303,FePO4,2.0,4.0,1.91,e
68,BeSO4,1.0,2.0,1.74,e
4178,NiCl2,6.0,9.0,1.7113594040968343,s
744,NiCl2,2.0,6.0,1.57,e
4596,CoF3,7.0,8.0,1.943231441048035,s
2044,ZrBr4,0.0,8.0,2.5335335335335336,s
3197,ZnCl2,2.0,12.0,1.4292160180485054,s
151,CdBr2,0.0,4.0,3.0,e
764,PrCl3,0.0,6.0,2.04,e
2886,PbBr2,1.0,2.0,4.362573099415204,s
5699,Ni(ClO4)2,6.0,7.0,2.0833333333333335,s
1750,SrI2,9.0,12.0,1.7650273224043718,s
2333,ZrBr4,0.0,4.0,3.0134453781512605,s
4365,SrCl2,7.0,9.0,1.7578692493946733,s
381,K2Zn(SeO4)2,0.0,6.0,2.58,e
5249,Ni3(AsO4)2,0.0,4.0,3.933333333333333,s
867,SrSiF6,0.0,2.0,2.98,e
1495,MgBr2,6.0,12.0,1.5281425891181988,s
4784,SrSe,0.0,4.0,3.458026509572901,s
3408,ZnI2,0.0,8.0,2.3613177470775772,s
383,K2Zn(SO4)2,0.0,6.0,2.3,e
2077,KF,1.0,4.0,1.4377942165433757,s
1304,BaCl2,0.0,12.0,1.4746913580246912,s
1508,BaBr2,1.0,6.0,2.5343839541547277,s
1442,PbI2,0.0,12.0,2.1618435155412645,s
4707,GeF2,7.0,8.0,1.7471910112359552,s
4695,SnF2,6.0,7.0,2.185897435897436,s
2931,BaI2,9.0,12.0,1.8539682539682536,s
4363,ZnBr2,4.0,6.0,2.4871794871794872,s
3218,PbF4,0.0,4.0,3.2983870967741935,s
849,Sr(OH)2,0.0,1.0,3.05,e
2339,NiCl2,6.0,12.0,1.44037558685446,s
1199,GeF4,0.0,5.0,2.1262626262626263,s
177,CoBr2,0.0,6.0,2.41,e
1664,KCl,0.0,1.0,1.63668430335097,s
936,VOSO4,1.0,5.0,1.91,e
3443,LaI3,1.0,9.0,2.6873449131513647,s
45,BaAl2O4,0.0,1.0,8.29,e
1270,ZrCl4,0.0,8.0,1.844121532364597,s
1106,ScI3,0.0,6.0,2.6883720930232555,s
3720,SrF2,7.0,12.0,1.490986214209968,s
3104,BeF2,0.0,12.0,1.3780541981341623,s
1780,LaCl3,7.0,9.0,1.6338028169014087,s
4852,Ni3(PO4)2,0.0,8.0,2.735294117647059,s
2416,YI3,4.0,10.0,2.5088566827697263,s
1040,TiF4,0.0,5.0,1.8105387803433983,s
2041,ZnF2,2.0,9.0,1.819634703196347,s
3988,ZrBr4,4.0,8.0,2.5343035343035347,s
3168,MgI2,1.0,9.0,2.2075892857142856,s
288,Fe2O3,0.0,1.0,4.19,e
4597,SnBr2,6.0,8.0,2.3418367346938775,s
2254,GaBr3,1.0,6.0,2.653950953678474,s
4529,CoI3,7.0,9.0,2.5130434782608693,s
5033,CrPO4,2.0,9.0,1.8970588235294117,s
2148,YF3,0.0,4.0,2.495475113122172,s
2449,VBr3,4.0,9.0,1.9672131147540983,s
5696,Sr3(AsO4)2,1.0,2.0,4.0,s
1498,SnF2,0.0,2.0,3.1428571428571432,s
2829,MoI4,5.0,8.0,3.1340996168582373,s
2845,YI3,6.0,9.0,2.6073825503355708,s
5158,VPO4,0.0,2.0,2.632911392405063,s
5617,MnAsO4,9.0,11.0,1.962962962962963,s
3701,MgCl2,4.0,8.0,1.3675464320625612,s
4690,ZrBr4,4.0,5.0,2.9186991869918697,s
3856,ZrCl4,2.0,5.0,2.0662557781201847,s
5076,Sr3(AsO4)2,0.0,11.0,2.5913978494623655,s
2120,ScI3,0.0,6.0,2.6883720930232555,s
4895,Ni3(PO4)2,0.0,4.0,3.435483870967742,s
5204,KBrO3,1.0,6.0,1.816326530612245,s
262,CuSO4,0.0,3.0,2.67,e
512,MgCsCl3,0.0,6.0,2.01,e
2955,LaBr3,0.0,1.0,4.167832167832168,s
99,Ca5Si6O17,5.5,10.5,2.29,e
2680,RbF,1.0,2.0,2.2510822510822512,s
752,NiSO4,0.0,7.0,1.94,e
3959,VBr2,2.0,4.0,2.660377358490566,s
2505,LaI3,3.0,8.0,2.756335282651072,s
3595,GeF2,6.0,12.0,1.512891344383057,s
4521,ZnI2,4.0,6.0,2.831730769230769,s
1667,SnCl2,2.0,4.0,2.1826280623608016,s
2830,YCl3,0.0,1.0,2.7724137931034485,s
1167,PbCl2,2.0,4.0,2.927927927927928,s
4689,VI4,2.0,3.0,3.7448979591836737,s
5366,Mn3(AsO4)2,2.0,7.0,2.808510638297873,s
4670,CrI3,6.0,8.0,2.6068965517241383,s
1447,NiBr3,0.0,6.0,2.670572916666667,s
371,K2Mg(SO4)2,0.0,4.0,2.22,e
2668,ZnBr2,4.0,8.0,2.001930501930502,s
4040,PbBr2,2.0,6.0,3.002577319587629,s
4421,SnBr4,3.0,5.0,3.092436974789916,s
3260,CaI2,1.0,12.0,1.6793628808864265,s
958,Zn(HCOO)2,0.0,2.0,2.21,e
1799,SrI2,8.0,9.0,2.36734693877551,s
19,Al2O3,1.0,3.0,2.19,e
234,CsFe(SO4)2,4.0,6.0,1.82,e
674,NaCN,0.0,0.5,1.49,e
223,Cs2Mg(SO4)2,0.0,6.0,2.78,e
4769,LaI3,6.0,7.0,2.8656716417910446,s
3651,HfCl4,3.0,8.0,2.283221476510067,s
1813,LaBr3,8.0,9.0,2.015267175572519,s
2285,BaF2,4.0,12.0,1.625,s
4176,ScBr3,4.0,6.0,2.251732101616628,s
591,Na2B4O8H2,0.0,3.0,1.9,e
3553,GeCl4,0.0,5.0,2.064116985376828,s
4627,SnI2,0.0,1.0,4.063063063063063,s
2877,YF3,2.0,3.0,2.2861736334405145,s
785,Rb2Ni(SeO4)2,0.0,6.0,2.9,e
2105,BaCl2,0.0,6.0,2.1390728476821192,s
1028,CaCl2,0.0,12.0,1.2395789473684211,s
2278,YBr3,2.0,6.0,2.66902404526167,s
2903,TiF4,4.0,5.0,1.8125,s
1501,NaBr,1.0,4.0,1.8417030567685588,s
4489,VBr3,8.0,9.0,1.9671052631578947,s
1850,VF4,0.0,8.0,1.652435961828227,s
2936,YBr3,2.0,3.0,2.700892857142857,s
1571,MgBr2,4.0,8.0,1.7457846952010376,s
4430,GeI2,9.0,12.0,1.8356164383561648,s
2610,BaBr2,7.0,12.0,1.687211093990755,s
523,MgSO3,0.0,6.0,1.72,e
1896,MnCl2,0.0,9.0,1.6238227146814406,s
3872,RbCl,0.0,2.0,1.8712011577424024,s
4619,PbCl4,3.0,4.0,2.8407643312101913,s
222,Cs2Mg(SO4)2,2.0,6.0,2.52,e
2412,SrCl2,1.0,4.0,1.925257731958763,s
5233,Cu3(PO4)2,0.0,4.0,3.327272727272727,s
2108,BaF2,0.0,4.0,2.742086752637749,s
2352,KF,0.0,1.0,1.964933494558646,s
4517,GeBr2,0.0,1.0,3.4545454545454546,s
2731,GaBr3,1.0,3.0,2.902654867256637,s
1062,MgBr2,0.0,4.0,2.320364238410596,s
2035,YCl3,1.0,6.0,2.05324459234609,s
767,PtCl4,0.0,3.5,2.99,e
4917,Mn3(PO4)2,0.0,3.0,3.1428571428571432,s
3713,VBr3,0.0,3.0,2.835689045936396,s
1436,SrF2,4.0,12.0,1.4904153354632588,s
2117,ZnBr2,0.0,4.0,2.807228915662651,s
219,Cs2Mg(SeO4)2,4.0,6.0,2.63,e
2660,ZrF4,5.0,8.0,1.8180212014134276,s
2486,LiCl,2.0,4.0,1.4126268320180382,s
5244,Mg2As2O7,1.0,6.0,2.5294117647058822,s
5306,Ca(NO3)2,1.0,4.0,1.9594594594594592,s
2965,PbCl4,2.0,3.0,3.0393258426966296,s
5391,Ba3(PO4)2,4.0,10.0,2.8181818181818183,s
3143,CaCl2,1.0,12.0,1.2391705069124426,s
198,Cr2(SO4)3,0.0,8.0,2.33,e
3224,AlBr3,0.0,4.0,2.6906614785992216,s
2273,CaCl2,6.0,12.0,1.2388059701492538,s
1522,BaI2,0.0,4.0,3.254237288135593,s
3793,GeF4,2.0,4.0,2.238828967642527,s
5584,K2HPO4,0.0,1.0,2.2068965517241383,s
1066,ZnI2,0.0,12.0,1.904191616766467,s
5596,Co3(AsO4)2,1.0,3.0,4.0,s
896,UO2(NO3)2,1.0,3.0,3.14,e
4686,PbBr4,3.0,4.0,3.6176470588235294,s
3848,ZnF2,1.0,2.0,2.98744769874477,s
3194,CaBr2,1.0,12.0,1.4773379231210555,s
574,MnI2,0.0,2.0,3.49,e
3879,PbCl2,7.0,12.0,1.7994350282485876,s
4661,YCl3,3.0,4.0,1.9842105263157896,s
4896,Cu(IO3)2,0.0,4.0,3.5862068965517246,s
4685,GeI2,6.0,8.0,2.38255033557047,s
140,CaZn2(PO4)2,1.0,2.0,2.91,e
1783,YI3,7.0,9.0,2.612565445026178,s
1975,SnF4,1.0,5.0,2.3853615520282188,s
1159,BaI2,6.0,12.0,1.8551724137931036,s
3176,MnCl2,0.0,6.0,1.8512179065174457,s
4635,VCl2,8.0,9.0,1.6141078838174274,s
5660,Zn3(AsO4)2,1.0,2.0,4.181818181818182,s
468,Mg(ClO4)2,4.0,6.0,1.56,e
3280,TiBr3,0.0,6.0,2.448571428571429,s
4899,Zn3(PO4)2,0.0,4.0,3.241379310344828,s
4748,YCl3,6.0,7.0,1.9029850746268655,s
600,Na2CO3,0.0,7.0,1.5,e
2794,PbBr4,5.0,8.0,3.0,s
455,LiI,0.5,1.0,2.98,e
2802,MgCl2,6.0,8.0,1.3654916512059367,s
4136,CaBr2,4.0,7.0,2.065979381443299,s
524,MgSO3,0.0,3.0,2.13,e
2460,VCl4,4.0,8.0,1.7221526908635791,s
5555,Ca(ClO4)2,4.0,7.0,1.837837837837838,s
4217,VCl4,3.0,5.0,1.9163090128755365,s
5056,NaBrO3,0.0,6.0,1.8992248062015504,s
2569,YF3,6.0,9.0,1.6366197183098592,s
5685,Ni(ClO4)2,5.0,6.0,2.0,s
1184,MnCl4,2.0,3.0,2.142857142857143,s
2388,CoCl3,0.0,3.0,2.2183098591549295,s
456,LiI,0.0,1.0,3.18,e
4798,Na2Se,0.0,5.0,1.7163406214039123,s
3927,YCl3,0.0,2.0,2.1923743500866553,s
4613,VBr4,3.0,4.0,2.9673202614379086,s
1588,GeF4,3.0,5.0,2.126782884310618,s
3989,NiCl3,4.0,6.0,1.94,s
4137,HfCl4,5.0,8.0,2.279642058165548,s
2590,CaI2,0.0,2.0,2.823394495412844,s
3123,SnF4,0.0,5.0,2.385704175513093,s
1273,YF3,0.0,9.0,1.636308439587128,s
5349,NaBrO3,3.0,6.0,1.8823529411764703,s
1009,ZrOCl2,3.5,8.0,1.54,e
3418,TiF4,0.0,2.0,2.331203407880724,s
4104,GeF2,9.0,12.0,1.5141955835962144,s
2560,WCl4,0.0,3.0,3.092636579572446,s
1486,BaF2,0.0,2.0,3.2830188679245285,s
194,CoSO4,1.0,6.0,1.88,e
4467,CaBr2,6.0,8.0,1.633879781420765,s
5143,Ca3(PO4)2,0.0,7.0,2.080808080808081,s
4763,SrI2,6.0,7.0,2.5113636363636367,s
5374,Sr(NO3)2,2.0,6.0,1.876923076923077,s
4818,LiOH,0.0,7.0,1.3175182481751824,s
5052,LaAsO4,0.0,11.0,2.0813008130081303,s
1348,NiCl2,1.0,6.0,1.987633965375103,s
4850,K2CO3,1.0,10.0,1.4702380952380951,s
3955,YI3,0.0,3.0,3.1428571428571432,s
2546,PbBr2,6.0,12.0,2.007974481658692,s
5001,Na2HPO4,1.0,12.0,1.557471264367816,s
1303,MgI2,2.0,12.0,1.735457063711911,s
4297,CoI2,6.0,9.0,2.3739376770538243,s
4778,K2Se,0.0,9.0,1.4120234604105573,s
5262,VPO4,2.0,5.0,2.2816901408450705,s
2420,ZnF2,4.0,9.0,1.818181818181818,s
3415,CrCl4,0.0,5.0,1.938868613138686,s
3816,YBr3,1.0,4.0,2.68256880733945,s
373,K2Mn(SO4)2,2.0,6.0,1.88,e
3008,PbBr2,4.0,6.0,2.9999999999999996,s
1161,SnF4,5.0,8.0,2.046783625730994,s
3525,PbCl4,2.0,8.0,2.3610771113831093,s
3827,VF3,6.0,9.0,1.5867970660146702,s
2261,YCl3,3.0,9.0,1.5079225352112675,s
2237,CrI3,0.0,6.0,3.063348416289593,s
5483,Sr(BrO3)2,0.0,2.0,3.172413793103449,s
5615,PbHPO4,1.0,2.0,4.2142857142857135,s
193,CoSO4,0.0,7.0,1.94,e
2220,GeF2,4.0,12.0,1.5124378109452736,s
109,CaC2O4,0.0,1.0,2.22,e
176,Co(NO3)2,0.0,2.0,2.44,e
4991,MnAsO4,0.0,9.0,2.0608108108108105,s
4525,BaI2,7.0,9.0,2.4553191489361703,s
1608,BeBr2,4.0,8.0,1.8396946564885497,s
1370,ScCl3,0.0,4.0,1.8076616121308864,s
2201,ZnF2,6.0,12.0,1.5710702341137124,s
1934,SrF2,0.0,9.0,1.8274950429610048,s
4972,LiOH,1.0,7.0,1.317180616740088,s
5558,FePO4,1.0,2.0,2.571428571428571,s
2562,YCl3,4.0,7.0,1.9070866141732283,s
2314,VBr4,0.0,5.0,2.843505477308294,s
1928,ZrCl4,0.0,8.0,1.844121532364597,s
3469,PbCl2,0.0,6.0,2.6312499999999996,s
481,MgBr2,6.0,9.0,1.28,e
2912,ScCl3,8.0,9.0,1.4097560975609755,s
