idx,Base salt,Initial loading,Final loading,Fitness,Origin
5170,Zn(IO3)2,0.0,4.0,2.1,s
3214,NiCl2,1.0,9.0,2.611,s
3376,TiF3,3.0,9.0,2.095,s
3996,GaF3,4.0,6.0,1.184,s
1644,ScCl3,6.0,9.0,0.963,s
2843,SrCl2,7.0,9.0,0.726,s
1922,YCl3,0.0,8.0,2.818,s
2498,YBr3,4.0,8.0,1.389,s
3033,SrI2,8.0,9.0,0.348,s
2063,BaCl2,1.0,12.0,2.184,s
1868,NaF,0.0,4.0,3.103,s
2173,SrF2,0.0,4.0,2.067,s
331,H2SO4,0.0,3.0,1.7,e
610,Na2HPO3,0.0,5.0,2.47,e
4775,Li2S,0.0,9.0,3.559,s
1705,ZnBr2,9.0,12.0,0.788,s
3885,CoI2,4.0,9.0,1.336,s
2354,LaBr3,3.0,10.0,1.675,s
3315,CuF2,2.0,6.0,2.427,s
5337,Zn3(PO4)2,2.0,7.0,1.41,s
5415,Ca(H2PO4)2,0.0,2.0,1.1,s
3836,MoCl4,4.0,8.0,1.346,s
4522,RbBr,1.0,2.0,0.569,s
1298,SnCl2,0.0,12.0,2.485,s
2891,PbI2,6.0,9.0,0.714,s
4411,LiCl,3.0,4.0,0.64,s
2131,CaBr2,1.0,6.0,2.217,s
3438,ZnI2,2.0,12.0,2.062,s
3444,SrF2,0.0,4.0,2.067,s
353,K2CO3,0.5,1.5,0.84,e
2191,MgI2,4.0,12.0,1.956,s
3761,CoF3,7.0,9.0,1.425,s
2790,PbCl2,9.0,12.0,0.812,s
797,RbOH,0.0,1.0,2.19,e
1636,GeCl2,2.0,4.0,1.081,s
4056,NbF4,5.0,8.0,1.07,s
3887,CaF2,2.0,4.0,1.247,s
4812,Rb2Se,5.0,9.0,1.215,s
326,H2SO4,2.0,4.0,0.94,e
880,U(SO4)2,0.0,4.0,1.48,e
2687,GeBr2,2.0,4.0,1.051,s
171,Co(HCOO)2,0.0,2.0,1.88,e
2128,BeF2,2.0,7.0,2.002,s
2101,LaBr3,0.0,8.0,2.324,s
2813,GaBr3,7.0,9.0,0.802,s
4172,BaBr2,8.0,12.0,0.92,s
5270,Cu3(AsO4)2,0.0,4.0,1.69,s
5591,CaHAsO4,1.0,2.0,0.64,s
5193,Ca(NO3)2,1.0,6.0,1.8,s
73,(CH3)(NH2)Cr(SO4)2,0.0,12.0,3.33,e
425,LaCl3,6.0,7.0,0.13,e
4980,MnSO4,0.0,9.0,3.08,s
3548,CaF2,7.0,12.0,1.642,s
3877,CoF2,4.0,8.0,1.283,s
92,Ca(NO3)2,0.0,3.0,1.51,e
1887,TiF4,0.0,5.0,3.058,s
5220,PbHAsO4,1.0,7.0,1.84,s
1633,SrI2,7.0,12.0,1.071,s
2627,RbBr,0.0,2.0,1.126,s
5453,CrPO4,1.0,2.0,1.0,s
2895,SnI2,9.0,12.0,0.663,s
5522,Mn3(AsO4)2,4.0,7.0,0.82,s
2419,ZnBr2,4.0,9.0,1.508,s
2409,SnF4,4.0,8.0,1.514,s
2163,BaBr2,0.0,6.0,2.175,s
499,MgCl2,0.0,4.0,2.78,e
1385,BaI2,0.0,9.0,2.329,s
4753,LaF3,6.0,7.0,0.263,s
2819,SnBr2,9.0,12.0,0.766,s
2606,SrI2,1.0,4.0,1.197,s
1174,SnBr2,2.0,4.0,0.91,s
1983,ScF3,2.0,9.0,2.399,s
1280,ScBr3,0.0,9.0,2.763,s
5668,FeSO4,7.0,9.0,0.38,s
2238,LaCl3,2.0,7.0,1.95,s
3891,MnCl4,0.0,2.0,1.318,s
4398,VI2,9.0,12.0,0.701,s
4718,YI3,6.0,7.0,0.317,s
624,Na2S,0.0,5.0,3.13,e
4889,Pb3(AsO4)2,0.0,11.0,2.2,s
3321,MgI2,0.0,4.0,2.486,s
125,CaI2,0.0,8.0,2.69,e
3100,CuF2,0.0,4.0,3.549,s
2380,LaI3,3.0,9.0,1.64,s
3333,BeF2,2.0,8.0,2.157,s
3913,ZnI2,2.0,6.0,1.337,s
2775,SnBr2,2.0,4.0,0.91,s
4102,CaCl2,6.0,9.0,0.949,s
2663,CaI2,4.0,8.0,1.034,s
4263,MnBr3,4.0,8.0,0.873,s
877,TlBr3,0.0,4.0,1.91,e
3494,NiBr3,1.0,9.0,2.002,s
1052,ZrF4,0.0,8.0,2.805,s
4843,CaCO3,0.0,5.0,2.7,s
3809,GaCl3,3.0,6.0,1.394,s
361,K2Fe(SO4)2,4.0,6.0,0.48,e
1172,YCl3,6.0,9.0,0.82,s
4081,CaBr2,2.0,4.0,1.079,s
3555,NbI3,0.0,9.0,1.872,s
3457,GeF4,3.0,8.0,2.006,s
5680,Ba(IO3)2,1.0,2.0,0.37,s
3075,CrBr3,7.0,8.0,0.174,s
3971,ZnI2,0.0,2.0,1.282,s
4515,CoBr3,7.0,9.0,0.574,s
5287,Mn3(AsO4)2,0.0,4.0,1.62,s
5628,Ca(ClO4)2,0.0,1.0,0.52,s
1900,LiCl,0.0,4.0,2.8,s
585,MnSO4,1.0,2.0,0.56,e
4406,CrBr3,7.0,9.0,0.706,s
3449,CaF2,0.0,2.0,2.122,s
4931,Mn(H2PO4)2,2.0,4.0,0.75,s
4473,PbBr4,3.0,5.0,0.667,s
1701,MgI2,4.0,6.0,0.862,s
2039,CuCl2,0.0,4.0,2.463,s
4796,Li2Se,0.0,5.0,3.211,s
3661,KF,0.0,1.0,1.625,s
337,HClO4,1.0,2.0,0.96,e
4610,LaBr3,8.0,10.0,0.442,s
4704,YCl3,7.0,8.0,0.316,s
1754,TiF4,4.0,5.0,0.638,s
5507,CrAsO4,5.0,7.0,0.83,s
3944,AlF3,4.0,6.0,1.203,s
1268,MnCl2,0.0,6.0,2.812,s
4422,TiF4,3.0,4.0,0.682,s
1461,CsF,0.0,2.0,1.993,s
5329,VPO4,7.0,11.0,1.33,s
1126,CsF,0.0,2.0,1.993,s
1551,CaBr2,0.0,2.0,1.529,s
4634,ScBr3,3.0,4.0,0.428,s
4352,MnCl3,8.0,9.0,0.709,s
5256,CoPO4,6.0,11.0,1.6,s
3236,VBr2,2.0,12.0,2.457,s
2915,CaBr2,6.0,8.0,0.598,s
3172,AlI3,0.0,6.0,3.034,s
4162,PbF2,2.0,4.0,1.036,s
3867,YI3,3.0,7.0,1.387,s
2473,BaCl2,2.0,6.0,1.421,s
450,LiI,2.0,3.0,0.82,e
2897,SrI2,9.0,12.0,0.646,s
3349,CrBr3,0.0,7.0,2.374,s
5040,Mg3(AsO4)2,0.0,8.0,2.66,s
1423,SrBr2,2.0,9.0,2.087,s
457,LiI,0.0,0.5,0.34,e
5050,AlAsO4,0.0,4.0,2.66,s
4140,ZnCl2,6.0,9.0,0.958,s
5065,Sr(OH)2,3.0,8.0,2.35,s
3001,NiI2,8.0,9.0,0.424,s
3796,YI3,4.0,9.0,1.484,s
14,Al2(SO4)3,6.0,16.5,1.94,e
4871,KIO3,0.0,6.0,2.31,s
2513,GeF4,3.0,5.0,1.342,s
4455,VI4,2.0,4.0,0.692,s
954,Zn(CH3COO)2,0.0,2.0,0.88,e
5451,Zn3(AsO4)2,0.0,2.0,1.04,s
3208,MgBr2,0.0,4.0,2.803,s
252,CuBr2,0.0,2.0,1.27,e
4129,MgF2,6.0,9.0,0.941,s
365,K2Mg(SeO4)2,0.0,6.0,1.78,e
5480,Ca(ClO4)2,6.0,9.0,0.87,s
4527,CrBr3,8.0,9.0,0.558,s
5318,Ca3(PO4)2,0.0,3.0,1.46,s
1915,MgI2,1.0,9.0,2.967,s
1786,GaI3,0.0,1.0,0.485,s
4032,VBr4,2.0,5.0,1.178,s
4266,AlCl3,8.0,9.0,0.775,s
5022,FeAsO4,1.0,9.0,2.7,s
2104,KCl,0.0,4.0,2.0,s
5430,Ni(ClO4)2,4.0,8.0,1.05,s
2811,SrI2,6.0,9.0,0.822,s
1602,KI,1.0,4.0,1.248,s
1733,GaI3,6.0,9.0,0.731,s
3147,VCl2,0.0,6.0,3.033,s
4468,VCl3,0.0,1.0,0.647,s
2773,CaBr2,9.0,12.0,0.804,s
5578,AlPO4,9.0,11.0,0.62,s
4035,RbBr,0.0,2.0,1.126,s
3666,CaI2,2.0,8.0,1.606,s
4772,YI3,9.0,10.0,0.172,s
495,MgCl2,1.0,6.0,2.33,e
4803,CaSe,0.0,4.0,2.484,s
4530,PbF4,4.0,5.0,0.59,s
870,TbCl3,0.0,6.0,2.82,e
1016,ZnF2,0.0,12.0,3.533,s
2856,CaI2,9.0,12.0,0.698,s
1393,SrI2,0.0,7.0,2.314,s
2509,LaBr3,3.0,8.0,1.378,s
3209,CaCl2,1.0,9.0,2.51,s
4607,NiCl2,8.0,9.0,0.416,s
5037,LiOH,1.0,4.0,2.32,s
1372,VBr4,0.0,8.0,2.39,s
4319,GeF4,2.0,3.0,0.822,s
511,MgCrO4,0.0,1.0,2.43,e
1427,PbF2,0.0,4.0,2.194,s
3439,CrBr3,1.0,7.0,2.135,s
25,AlF3,1.0,3.0,1.58,e
4714,YI3,3.0,4.0,0.327,s
2558,BeBr2,4.0,8.0,1.205,s
1232,ZnCl2,0.0,12.0,2.926,s
3715,NiF2,8.0,12.0,1.43,s
1123,GeBr2,0.0,4.0,2.016,s
2770,CaI2,2.0,4.0,0.908,s
1562,SnBr4,0.0,4.0,1.526,s
4882,Al(IO3)3,0.0,9.0,2.29,s
4268,VBr2,9.0,12.0,0.797,s
438,LiBr,1.0,2.0,1.09,e
3106,MgCl2,0.0,8.0,3.091,s
5007,AlAsO4,0.0,5.0,2.95,s
3642,HfF4,0.0,2.0,1.825,s
2688,VBr2,6.0,9.0,1.009,s
3726,HfF4,2.0,5.0,1.589,s
3987,MoBr4,4.0,8.0,1.226,s
5472,LiNO3,2.0,3.0,0.85,s
5594,Ca(ClO4)2,7.0,9.0,0.59,s
3747,GeI4,0.0,8.0,1.574,s
1112,PbCl2,2.0,12.0,2.035,s
4872,Ca(NO3)2,0.0,6.0,2.19,s
3832,PbI2,0.0,4.0,1.472,s
196,Cr2(SO4)3,8.0,14.0,1.25,e
621,Na2S,2.0,9.0,2.44,e
649,Na2Zn(SO4)2,0.0,4.0,3.16,e
3926,VI4,3.0,8.0,1.319,s
2902,GeF4,4.0,5.0,0.66,s
4909,CaHPO4,3.0,7.0,1.39,s
335,H3PO4,0.0,0.5,0.58,e
3396,SnF2,0.0,4.0,2.24,s
3060,LaBr3,8.0,9.0,0.264,s
3272,VCl3,1.0,6.0,2.438,s
488,MgBr2,0.0,6.0,3.02,e
3707,KCl,0.0,2.0,1.413,s
2242,CuCl2,4.0,12.0,1.748,s
2069,PbCl2,1.0,12.0,2.294,s
32,As2O5,0.0,4.0,1.71,e
4169,PbBr4,0.0,4.0,1.035,s
5048,VPO4,2.0,9.0,2.52,s
4452,LaF3,8.0,9.0,0.631,s
1454,MgBr2,2.0,6.0,1.952,s
2183,GeF4,3.0,8.0,2.006,s
5569,Ca(IO3)2,4.0,6.0,0.7,s
1715,MgI2,1.0,2.0,0.834,s
2177,PbF2,0.0,4.0,2.194,s
3221,YF3,1.0,9.0,2.526,s
1411,MgI2,2.0,8.0,2.187,s
4523,MoI4,3.0,5.0,0.602,s
172,Co(NO3)2,4.0,6.0,0.61,e
546,MgTeO3,5.0,6.0,0.41,e
5444,Ba(ClO4)2,1.0,4.0,1.04,s
4279,BaI2,8.0,12.0,0.816,s
2466,VI2,6.0,12.0,1.389,s
680,NaHgCl3,0.0,2.0,1.31,e
2648,BaCl2,8.0,12.0,0.992,s
2134,LaF3,0.0,6.0,2.261,s
1825,LaI3,9.0,10.0,0.12,s
2322,PbCl4,0.0,4.0,1.8,s
2110,LaBr3,1.0,10.0,2.285,s
3405,VCl4,2.0,8.0,2.092,s
4813,Li2S,5.0,7.0,0.945,s
2111,GaF3,4.0,9.0,2.152,s
4840,Na3PO4,0.0,8.0,2.95,s
2544,KI,1.0,4.0,1.248,s
1558,MnCl4,2.0,5.0,1.438,s
4870,Sr3(AsO4)2,0.0,11.0,2.41,s
360,K2CuCl4,0.0,2.0,0.9,e
2269,TiF4,2.0,5.0,1.787,s
2447,YBr3,0.0,3.0,1.516,s
3080,BeCl2,0.0,7.0,3.718,s
5690,Mg(ClO4)2,7.0,8.0,0.3,s
4025,KF,3.0,4.0,1.037,s
1061,SrBr2,0.0,12.0,2.586,s
3854,BaBr2,2.0,6.0,1.386,s
3656,YI3,3.0,9.0,1.719,s
1761,GaI3,1.0,3.0,0.656,s
2239,LaBr3,1.0,9.0,1.903,s
1782,ScI3,6.0,8.0,0.5,s
1206,AlBr3,0.0,9.0,3.524,s
1888,CaCl2,0.0,9.0,2.868,s
2026,HfF4,0.0,5.0,2.604,s
2015,YI3,0.0,9.0,2.612,s
4755,GaF3,7.0,8.0,0.251,s
1492,SnBr2,0.0,4.0,1.863,s
333,H2SO4,0.0,2.0,1.71,e
654,Na3HP2O7,0.0,6.0,1.62,e
2338,LiI,1.0,4.0,1.693,s
1133,MnCl4,0.0,3.0,1.809,s
5054,K3PO4,0.0,8.0,2.45,s
2236,LiBr,1.0,4.0,1.873,s
2579,TiF4,0.0,1.0,1.236,s
2599,KCl,2.0,4.0,1.028,s
4782,HfSe2,0.0,12.0,2.98,s
1269,CoBr2,0.0,12.0,2.743,s
2761,HfF4,3.0,5.0,0.932,s
3099,SnF4,0.0,8.0,3.482,s
5663,Na2HPO4,6.0,7.0,0.4,s
1529,SrI2,0.0,4.0,1.636,s
1388,LaBr3,0.0,8.0,2.324,s
4651,NiBr2,7.0,8.0,0.392,s
1033,SnF4,0.0,5.0,3.371,s
4555,VCl4,3.0,4.0,0.518,s
4014,TiF4,1.0,2.0,1.173,s
3111,CoF2,0.0,8.0,3.318,s
921,UO3,0.0,1.0,1.67,e
3663,GeCl2,0.0,2.0,1.67,s
1685,SnI2,0.0,2.0,0.97,s
1756,KBr,1.0,2.0,0.638,s
2695,CaBr2,4.0,7.0,1.002,s
1746,SnF4,3.0,4.0,0.709,s
1639,KI,0.0,2.0,1.111,s
5414,VPO4,2.0,4.0,1.13,s
435,Li2SO4,0.0,1.0,0.92,e
1818,SrI2,6.0,7.0,0.221,s
3203,NiCl2,2.0,12.0,2.526,s
2174,CaI2,2.0,9.0,2.077,s
3092,SiF4,0.0,8.0,3.344,s
4464,ScCl3,8.0,9.0,0.578,s
3138,MgF2,0.0,4.0,3.052,s
2947,YCl3,6.0,8.0,0.546,s
4095,MoCl4,5.0,8.0,1.029,s
5096,Sr3(PO4)2,0.0,10.0,2.29,s
3307,CaCl2,1.0,8.0,2.137,s
5073,SrHPO4,0.0,7.0,2.28,s
2005,BeF2,2.0,9.0,2.312,s
2883,SrBr2,7.0,9.0,0.695,s
1116,RbF,1.0,4.0,1.982,s
826,SnCl4,2.0,4.0,1.03,e
3694,LaI3,3.0,9.0,1.64,s
4147,KCl,3.0,4.0,0.878,s
1707,NaI,1.0,2.0,0.839,s
2308,SnF2,0.0,2.0,1.848,s
137,CaSO4,0.0,2.0,1.51,e
2937,NiBr3,6.0,9.0,0.59,s
2651,YI3,4.0,7.0,1.12,s
5067,Na2HPO4,1.0,7.0,2.28,s
1190,YI3,8.0,9.0,0.225,s
4313,SrI2,6.0,9.0,0.822,s
897,UO2(NO3)2,0.0,3.0,1.49,e
2323,CaBr2,2.0,6.0,1.74,s
2628,AlCl3,6.0,9.0,1.013,s
825,SnCl4,3.0,4.0,0.5,e
1121,BaBr2,2.0,12.0,1.895,s
5426,CaHAsO4,2.0,4.0,1.08,s
3416,BaCl2,1.0,9.0,2.116,s
1274,ZnBr2,0.0,9.0,2.846,s
999,ZnSO4,0.0,2.0,2.26,e
5122,VPO4,1.0,5.0,2.15,s
1749,LaCl3,6.0,9.0,0.638,s
3281,WCl4,0.0,8.0,2.55,s
358,K2Cu(SO4)2,0.0,6.0,1.82,e
4971,FePO4,0.0,11.0,3.34,s
2234,LaBr3,1.0,6.0,2.016,s
3920,BeF2,4.0,7.0,1.151,s
1499,MgI2,4.0,9.0,1.765,s
3565,MoBr4,2.0,8.0,1.883,s
1238,MgCl2,2.0,12.0,2.757,s
3897,VF4,3.0,5.0,1.264,s
5413,Ni3(PO4)2,2.0,4.0,1.18,s
52,BaCl2,0.0,1.0,0.98,e
4653,CoI2,6.0,8.0,0.4,s
3584,ZrBr4,2.0,8.0,1.849,s
3702,GeF4,4.0,8.0,1.524,s
5531,Pb(IO3)2,0.0,1.0,0.82,s
1599,ScBr3,3.0,6.0,1.311,s
1489,SnF4,2.0,5.0,1.836,s
1479,TiF4,2.0,5.0,1.787,s
3231,CrBr3,0.0,9.0,2.6,s
2088,SrI2,1.0,12.0,2.221,s
3133,BeI2,0.0,4.0,3.336,s
5624,NaClO4,2.0,3.0,0.51,s
3116,MgCl2,1.0,9.0,3.088,s
441,LiCl,2.0,3.0,0.58,e
2619,MoBr4,2.0,5.0,1.193,s
1598,MnCl4,0.0,2.0,1.318,s
5342,Ca(IO3)2,0.0,4.0,1.4,s
1600,KBr,0.0,2.0,1.252,s
4598,BaF2,8.0,9.0,0.449,s
982,ZnSe2O5,0.0,3.0,1.48,e
1248,CrCl3,0.0,9.0,2.861,s
5551,Ni(ClO4)2,4.0,6.0,0.7,s
3257,YCl3,1.0,9.0,2.358,s
5316,AlPO4,7.0,11.0,1.37,s
2586,ZrBr4,4.0,8.0,1.219,s
1507,SrI2,2.0,8.0,1.753,s
454,LiI,0.0,2.0,1.8,e
3058,YI3,7.0,8.0,0.287,s
5131,Co2As2O7,0.0,6.0,2.2,s
3174,YCl3,0.0,8.0,2.818,s
1561,SrI2,4.0,9.0,1.474,s
5069,Ni3(PO4)2,1.0,8.0,2.46,s
1156,AlCl3,6.0,9.0,1.013,s
3394,LiCl,1.0,4.0,1.997,s
2102,CaCl2,4.0,12.0,1.954,s
1323,MgI2,2.0,9.0,2.55,s
2025,CaF2,0.0,4.0,2.38,s
2964,SnI2,1.0,2.0,0.557,s
2474,CuBr2,6.0,12.0,1.355,s
3417,HfF4,1.0,5.0,2.245,s
3880,NiF2,9.0,12.0,1.229,s
4935,Mg2As2O7,0.0,1.0,0.75,s
418,La2(CO3)3,6.0,8.0,0.52,e
950,YPO4,0.0,2.0,1.12,e
809,Sm2(CrO4)3,0.0,7.0,1.72,e
3515,ZnCl2,1.0,4.0,1.922,s
2987,PbI2,6.0,8.0,0.462,s
261,CuSO4,1.0,3.0,1.44,e
5601,AlAsO4,4.0,5.0,0.6,s
2245,CoCl3,3.0,9.0,1.799,s
653,Na3HP2O7,1.0,6.0,1.28,e
1777,YBr3,7.0,9.0,0.542,s
3739,GeF4,0.0,1.0,1.585,s
2846,ZnF2,6.0,8.0,0.727,s
3344,YF3,2.0,9.0,2.222,s
2387,GeF4,4.0,8.0,1.524,s
24,AlF3,0.0,9.0,2.89,e
1098,SrBr2,2.0,12.0,2.124,s
3586,YF3,1.0,4.0,1.843,s
2390,BaI2,1.0,6.0,1.624,s
113,CaCl2,0.0,6.0,2.93,e
5341,Ni3(AsO4)2,1.0,4.0,1.44,s
56,BaI2,0.0,1.0,0.84,e
1319,MgCl2,4.0,12.0,2.198,s
701,Nd(NO3)3,0.0,4.0,1.64,e
4154,MoI4,4.0,8.0,1.043,s
1237,MgI2,0.0,12.0,3.077,s
3852,YF3,1.0,3.0,1.368,s
281,FeSO5H,0.0,1.5,1.12,e
2417,AlF3,6.0,9.0,1.397,s
1843,MgCl2,1.0,12.0,3.062,s
688,NaOH,3.5,7.0,1.68,e
3191,CaCl2,0.0,8.0,2.479,s
4124,GeF2,6.0,9.0,0.99,s
1147,PbCl2,0.0,2.0,1.461,s
3145,GeF4,0.0,2.0,3.254,s
2732,CuI2,2.0,4.0,0.994,s
3110,CaCl2,0.0,12.0,2.944,s
