idx,Base salt,Initial loading,Final loading,Fitness,Origin
3835,ScI3,0.0,3.0,74.19582720000001,s
4316,GaBr3,7.0,9.0,66.501435,s
3717,BeF2,4.0,8.0,28.7849273655,s
5511,Sr2P2O7,0.0,2.0,53.9298648,s
477,Mg3(PO4)2,2.0,8.0,64.38,e
1203,BeBr2,0.0,9.0,75.01650746666667,s
3326,MnCl4,0.0,5.0,69.18218999999999,s
773,Rb2CO3,1.0,1.5,69.47,e
111,CaCl2,2.0,6.0,62.82,e
478,Mg3(O3POB(OH)3)2,1.0,6.0,81.85,e
2990,LaBr3,8.0,10.0,39.18418874999999,s
4924,LaAsO3,0.0,1.0,64.36326899999999,s
4179,VBr4,5.0,8.0,56.89673500000001,s
5219,BaHPO4,1.0,7.0,47.7959062,s
1312,CoCl3,0.0,6.0,57.8203353,s
4601,GeCl2,7.0,8.0,38.762640000000005,s
3575,BaF2,0.0,2.0,61.610508949,s
277,FeSO5H,1.5,3.5,52.98,e
2559,SnF4,3.0,5.0,61.023750373999995,s
341,HfF4,0.0,3.0,67.4,e
2343,LaBr3,2.0,9.0,59.55725499999999,s
5153,Sr(BrO3)2,0.0,10.0,50.786716799999994,s
631,Na2SeO3,0.0,5.0,47.13,e
2652,LaBr3,1.0,3.0,70.07542749999999,s
2925,BeBr2,9.0,12.0,26.96668678,s
5605,NiSO4,9.0,11.0,31.479954,s
2143,YCl3,2.0,8.0,58.901409750000006,s
5300,SrHPO4,0.0,3.0,53.07390036666667,s
4800,Rb2Se,0.0,9.0,78.19425164444445,s
491,MgBr2,0.0,1.0,61.45,e
1509,SnCl2,4.0,12.0,44.1756555,s
291,FeBr2,0.0,4.0,53.9,e
4694,SnI4,2.0,3.0,61.855008,s
1845,CuF2,0.0,9.0,54.844983648,s
3895,NiCl2,8.0,12.0,41.1902805,s
1736,LiCl,3.0,4.0,27.365277000000003,s
259,CuSO4,1.0,5.0,55.95,e
4516,CuCl2,4.0,6.0,23.952721000000004,s
5089,Zn3(AsO4)2,0.0,8.0,60.26459400000001,s
1859,CaCl2,0.0,12.0,64.75160416666667,s
5176,Ni3(PO4)2,1.0,7.0,57.686147600000005,s
1402,MnCl4,2.0,8.0,62.03494000000001,s
2868,CrBr3,7.0,9.0,57.68188799999999,s
3269,MnI2,0.0,9.0,58.5986488888889,s
4091,MgI2,6.0,9.0,53.36687933333334,s
5057,NaClO4,1.0,11.0,47.80927846,s
1191,CoF3,0.0,9.0,77.17804396466667,s
1430,CaBr2,4.0,12.0,54.740272999999995,s
2553,SrI2,6.0,12.0,51.02040650000001,s
719,(NH4)2Ni(SO4)2,0.0,6.0,70.08,e
759,Pr(NO3)3,3.0,6.0,56.68,e
2223,SnF4,3.0,8.0,54.5597500592,s
3588,VF4,2.0,5.0,56.10383472000001,s
791,RbCr(SO4)2,0.0,12.0,56.0,e
745,NiCl2,0.0,6.0,56.54,e
3539,NbI4,0.0,8.0,59.47847145,s
3799,CaF2,8.0,12.0,35.432286216,s
2312,VBr3,3.0,9.0,58.28300825,s
1596,YBr3,3.0,6.0,65.05269299999999,s
1477,CaI2,0.0,4.0,68.70692475,s
3538,YF3,2.0,8.0,40.469250034000005,s
2028,PbCl4,0.0,8.0,66.3878955,s
5305,CaHPO4,3.0,7.0,45.265954275,s
2633,PbF2,8.0,12.0,43.2262398175,s
2228,GeBr2,0.0,4.0,59.9021115,s
1361,SnF4,2.0,8.0,58.53623165333332,s
3192,TiF4,0.0,4.0,71.474079977,s
4165,CuF2,6.0,9.0,26.916690438,s
71,BiCl3,0.0,1.0,65.4,e
4563,NaI,3.0,4.0,39.962406259999995,s
3693,YI3,2.0,6.0,73.80381825,s
3175,MgCl2,2.0,9.0,56.562046285714295,s
4774,PbI4,8.0,9.0,30.778986,s
2664,MgI2,6.0,9.0,53.36687933333334,s
3300,TiF4,2.0,8.0,55.36675539733333,s
4045,TiF4,5.0,8.0,38.256801579999994,s
5234,BaHAsO4,1.0,7.0,50.0951321,s
233,CsF,0.0,1.0,67.71,e
2865,BaCl2,6.0,9.0,32.260563,s
5055,FePO4,2.0,9.0,50.2418096,s
3859,WCl4,4.0,8.0,57.5702595,s
1917,MgCl2,1.0,8.0,60.640584,s
5525,VPO4,1.0,2.0,49.178358,s
2016,SrI2,0.0,12.0,64.07856758333332,s
17,Al2(SO4)3,0.0,14.0,70.74,e
5643,SrHPO4,2.0,3.0,42.3390093,s
3714,VBr4,3.0,8.0,59.145213,s
4949,Ni(ClO4)2,5.0,6.0,44.098592,s
3590,MgI2,2.0,6.0,67.233408,s
448,LiClO4,0.0,3.0,63.72,e
1030,NaF,0.0,4.0,57.56581532175001,s
37,Ba(OH)2,3.0,8.0,58.5,e
5343,Co(OH)2,0.0,1.0,56.5910994,s
3764,NaF,1.0,2.0,47.762525708000005,s
4583,GaCl3,3.0,4.0,42.70068,s
3292,YCl3,1.0,6.0,68.59571195999999,s
5611,Ni(ClO4)2,5.0,7.0,41.108368000000006,s
738,NH4V(SO4)2,0.0,12.0,59.0,e
3011,BeF2,7.0,8.0,16.060924542000002,s
934,VOSO4,0.0,6.0,71.35,e
1173,ScBr3,6.0,9.0,51.4843608,s
5188,Ba3(PO4)2,0.0,10.0,55.527873119999995,s
1713,KCl,1.0,2.0,46.0980174,s
3841,GeBr4,0.0,5.0,46.3954322,s
2427,PbBr2,4.0,12.0,47.27934,s
5587,CaHAsO4,2.0,3.0,55.44620760000001,s
3095,MgCl2,1.0,12.0,65.02278981818182,s
5367,Pb(IO3)2,1.0,6.0,49.1781104,s
2309,LaCl3,2.0,6.0,62.830251,s
3946,PbBr2,0.0,2.0,61.463295,s
4038,GaCl3,1.0,3.0,55.2543945,s
1435,MgBr2,1.0,4.0,70.65354,s
88,Ca(NO3)2,3.0,4.0,57.42,e
1241,ZnF2,2.0,12.0,52.679280554799995,s
784,Rb2Mn(SO4)2,2.0,6.0,47.2,e
5407,Ca(H2PO4)2,1.0,4.0,54.738924,s
5563,SrHPO4,1.0,2.0,52.4197258,s
2250,SrI2,1.0,7.0,58.21271050000001,s
3721,ScI3,3.0,8.0,62.714519040000006,s
2241,CsF,0.0,2.0,69.06567260249999,s
2067,BeF2,2.0,8.0,38.7747465,s
742,NiC2O4,0.0,2.0,59.4,e
3178,ZrCl4,0.0,8.0,71.376016,s
4866,BaCO3,0.0,6.0,53.959158666666674,s
145,CaZn2(PO4)2,0.0,0.67,57.1,e
3922,KF,1.0,2.0,55.104872972,s
5185,PbHPO4,1.0,7.0,52.77956401666666,s
1609,SnF4,3.0,5.0,61.023750373999995,s
359,K2Cu(SO4)2,0.0,2.0,66.21,e
3445,NbCl4,0.0,5.0,63.78942376,s
1555,MnBr2,4.0,9.0,44.442901799999994,s
2665,SnF2,2.0,4.0,43.939431768,s
5392,Sr(BrO3)2,4.0,10.0,42.14134400000001,s
490,MgBr2,1.0,2.0,104.3,e
5334,VPO4,4.0,7.0,43.324203,s
4654,MgI2,8.0,9.0,53.00709099999999,s
4699,VBr4,4.0,5.0,47.405845,s
4225,TiCl4,3.0,5.0,53.04937,s
5557,Sn(H2PO4)2,0.0,2.0,48.81724400000001,s
4377,SrI2,2.0,4.0,53.97663699999999,s
961,Zn(NO3)2,0.0,6.0,62.02,e
30,AlPO4,0.0,1.0,75.97,e
3403,VCl4,0.0,5.0,63.579846800000006,s
1891,CaCl2,1.0,12.0,60.98706090909091,s
5302,PbHAsO4,2.0,7.0,50.71545171999999,s
4393,MnBr4,3.0,4.0,98.927388,s
3954,WI4,3.0,8.0,58.615725,s
1421,PbCl2,2.0,12.0,51.82875359999999,s
3825,CaI2,2.0,6.0,56.1731715,s
4451,KBr,1.0,2.0,47.13395119999999,s
4290,PbF2,9.0,12.0,40.597138347333335,s
2855,PbCl2,0.0,1.0,50.636691,s
2541,NiCl3,1.0,3.0,58.61744350000001,s
100,Ca5Si6O17,3.0,10.5,58.31,e
3603,MgBr2,7.0,12.0,58.347206400000005,s
3939,CaI2,7.0,12.0,54.0621312,s
2874,MgBr2,6.0,8.0,42.8178135,s
2954,LiBr,3.0,4.0,30.9337,s
4617,ZnCl2,8.0,9.0,36.723637999999994,s
3084,BeCl2,0.0,12.0,65.41302293166666,s
2998,AlI3,8.0,9.0,77.47922728,s
5137,CrPO4,0.0,2.0,72.2839572,s
3054,LaI3,8.0,9.0,59.677374,s
2207,YBr3,2.0,9.0,66.32458298571427,s
2698,KBr,2.0,4.0,44.80433469999999,s
3129,CoCl2,0.0,12.0,59.91899146666666,s
110,CaCl2,4.0,6.0,59.98,e
2851,PbBr2,9.0,12.0,51.649168,s
1186,YI3,7.0,9.0,48.289517700000005,s
4817,Li2Se,7.0,9.0,29.83386800000001,s
3101,ZnF2,1.0,12.0,56.63503374509091,s
4481,GaCl3,1.0,2.0,54.73450799999999,s
815,SnCl2,0.0,1.5,55.2,e
1291,SrBr2,0.0,12.0,63.16659000000001,s
1083,SrCl2,2.0,12.0,54.56070360000001,s
3073,LaBr3,7.0,8.0,34.11039499999999,s
5049,Li3AsO4,0.0,8.0,51.656574000000006,s
3298,ZnCl2,2.0,9.0,51.35366714285715,s
2032,SrF2,2.0,12.0,46.81289799859999,s
4027,PbI2,1.0,4.0,56.140885999999995,s
2243,SnF2,2.0,8.0,40.06955664133333,s
2768,RbBr,2.0,4.0,44.308396,s
1628,VF4,5.0,8.0,39.2123576,s
3671,SnI4,0.0,4.0,82.58201599999998,s
1420,LaI3,0.0,8.0,65.87609575,s
5370,LiNO3,0.0,1.0,60.00302099999999,s
3530,MgBr2,0.0,2.0,80.352195,s
1967,SnF2,0.0,8.0,48.31709321375,s
1792,LaBr3,6.0,8.0,35.245037499999995,s
2167,LaCl3,1.0,6.0,63.8486408,s
3119,BeI2,0.0,7.0,83.00795898857143,s
4108,NiCl3,2.0,3.0,86.594002,s
817,SnCl4,4.0,8.0,67.55,e
5340,Ni2As2O7,2.0,6.0,53.0276325,s
2192,RbF,1.0,4.0,56.79984774166666,s
2461,GeF4,2.0,4.0,59.90711709400001,s
905,UO2Cl2,0.0,3.0,65.3,e
313,FeZn2(PO4)3,0.0,4.0,35.35,e
750,NiSeO3,0.0,2.0,43.41,e
5620,Co2P2O7,0.0,1.0,52.670202399999994,s
1032,MgI2,0.0,9.0,74.59774722222221,s
4877,PbHPO4,0.0,7.0,54.58043624285715,s
4508,CaF2,7.0,8.0,34.881325578,s
4375,GeF2,7.0,9.0,28.956819185,s
5385,Mg3(AsO4)2,0.0,2.0,75.422763,s
1056,YCl3,0.0,9.0,68.9781807,s
268,ErPO4,0.0,2.0,99.2,e
1993,CaBr2,1.0,9.0,59.212377,s
4916,LaAsO4,0.0,2.0,56.493846,s
5568,KBrO3,0.0,1.0,51.80434,s
4434,PbBr4,0.0,3.0,36.787863333333334,s
4157,MnCl2,6.0,9.0,34.238873,s
238,CsOH,0.0,1.0,95.16,e
2487,MgI2,4.0,8.0,56.6406445,s
3544,PbBr2,0.0,6.0,51.231401,s
2582,NaBr,0.0,1.0,58.39893590999999,s
2451,AlF3,3.0,6.0,35.24155324466667,s
987,ZnSeO4,0.0,6.0,56.4,e
4109,PbCl4,0.0,2.0,64.30201400000001,s
1360,LaF3,0.0,9.0,51.27866987788889,s
5494,Co2As2O7,0.0,1.0,95.452896,s
4250,SnBr2,2.0,4.0,51.582592000000005,s
3262,BeF2,2.0,9.0,39.766755641142865,s
3629,YCl3,0.0,3.0,71.55194130000001,s
44,Ba(OH)2,0.0,1.0,65.0,e
2012,MnI2,0.0,9.0,58.5986488888889,s
754,NiSO4,1.0,4.0,57.7,e
837,Sr(ClO4)2,0.0,2.0,48.3,e
5166,Ca(ClO4)2,0.0,6.0,57.266748,s
443,LiCl,0.0,3.0,57.2,e
1770,RbI,0.0,1.0,48.611720299999995,s
3572,MoBr2,0.0,12.0,38.619441333333334,s
3735,YI3,3.0,8.0,65.93200032000001,s
1207,SiF4,0.0,8.0,64.810993121,s
3470,MgBr2,1.0,4.0,70.65354,s
4582,CrBr3,0.0,1.0,43.051497,s
3734,YI3,4.0,10.0,59.79292290000001,s
5395,Co2As2O7,0.0,2.0,66.51766400000001,s
150,Cd(NO3)2,0.0,2.0,57.5,e
818,SnCl4,3.0,8.0,68.22,e
5319,Ba3(PO4)2,4.0,11.0,55.12285594285715,s
592,Na2B4O8H2,0.0,1.5,84.61,e
5353,CoPO4,7.0,11.0,37.8490638,s
442,LiCl,1.0,3.0,54.3,e
1138,MgI2,4.0,9.0,58.836602199999994,s
4368,YI3,6.0,9.0,52.0173304,s
2526,CaF2,2.0,4.0,42.105411414,s
4542,KI,1.0,2.0,46.188467800000005,s
1183,VI3,6.0,9.0,46.465300000000006,s
12,Al2(SO4)3,0.0,18.0,65.73,e
93,Ca(NO3)2,0.0,2.0,59.5,e
4919,Co3(AsO4)2,4.0,8.0,51.353055,s
185,CoCl2,2.0,4.0,59.85,e
1104,GaF3,0.0,3.0,55.192117148,s
648,Na2WO4,0.0,2.0,55.3,e
1448,RbCl,0.0,4.0,55.3372444,s
226,Cs2Zn(SO4)2,0.0,6.0,63.0,e
3767,BeBr2,4.0,9.0,41.992798196,s
3995,SnI2,1.0,4.0,56.019445333333344,s
4573,VBr3,3.0,4.0,55.8689985,s
1679,NiCl2,0.0,1.0,49.748276999999995,s
3781,YBr3,3.0,7.0,61.003210274999994,s
2282,CuI2,2.0,12.0,45.8202105,s
1621,KCl,2.0,4.0,42.9055444,s
3055,SrI2,7.0,8.0,44.57105599999999,s
2235,GeF4,2.0,5.0,61.46401230666668,s
1796,PbCl4,4.0,5.0,52.117833999999995,s
3122,VCl2,0.0,9.0,60.80380861111111,s
5582,VPO4,9.0,11.0,31.8400005,s
2062,HfCl4,0.0,5.0,76.4942728,s
659,NaAl(SO4)2,0.0,12.0,54.9,e
434,Li2Sn(OH)6,0.0,2.0,87.6,e
2340,KI,0.0,4.0,51.7191433,s
3614,VF4,1.0,3.0,66.082352916,s
3115,BeI2,0.0,8.0,80.06567716500001,s
3593,BeBr2,4.0,12.0,41.46457385,s
1881,ScF3,0.0,9.0,57.981572375999995,s
2587,LaI3,0.0,3.0,62.14693333333333,s
1131,MnCl4,3.0,8.0,57.02081,s
660,NaBO2,0.0,4.0,69.75,e
1229,BeF2,0.0,4.0,55.128940518,s
264,Dy(NO3)3,4.0,6.0,56.25,e
846,Sr(OH)2,0.0,8.0,41.71,e
63,BeSO4,1.0,4.0,62.43,e
1976,LiBr,0.0,3.0,62.88390333333333,s
1642,AlF3,2.0,3.0,54.667577464,s
5282,BaHAsO4,0.0,4.0,51.524282574999994,s
1067,BeF2,0.0,2.0,59.37287498999999,s
183,CoCl2,1.0,6.0,57.7,e
864,SrI2,0.0,2.0,74.47,e
5351,La(IO3)3,1.0,9.0,47.454349,s
5381,Pb(NO3)2,2.0,6.0,46.376027,s
3466,TiF4,3.0,8.0,50.881735933600005,s
5635,PbCO3,5.0,6.0,48.488114,s
3992,NiBr2,8.0,12.0,47.653152,s
2124,TiI3,0.0,9.0,65.11361244444443,s
4603,CoI2,8.0,9.0,62.1823536,s
3007,CaBr2,7.0,8.0,49.899787,s
1302,CrBr3,0.0,9.0,65.252538,s
1574,LiCl,2.0,4.0,34.781044,s
729,NH4Al(SO4)2,0.0,12.0,58.39,e
699,Nd(NO3)3,0.0,6.0,61.1,e
1325,SrI2,0.0,12.0,64.07856758333332,s
5361,SrHPO4,0.0,2.0,53.80918585,s
2422,GaCl3,1.0,4.0,53.849016000000006,s
2316,NaBr,1.0,4.0,47.91863777333333,s
2515,YI3,3.0,7.0,67.16824559999999,s
292,FeBr2,1.0,2.0,50.0,e
2935,ZnCl2,6.0,8.0,29.207562000000003,s
5029,CrPO4,1.0,7.0,54.41223680000001,s
5120,K2SO4,0.0,7.0,56.210078857142854,s
4761,LaBr3,6.0,7.0,34.903659999999995,s
2805,BaBr2,4.0,6.0,55.639056,s
4211,GeI2,8.0,12.0,48.4127685,s
4262,CsF,1.0,2.0,55.90328618699999,s
2232,CrI3,0.0,8.0,55.23142462500001,s
5686,LiClO4,3.0,4.0,24.88132,s
567,MnCl2,0.0,2.0,65.2,e
4366,CuI2,6.0,9.0,39.61600000000001,s
5313,CrAsO4,2.0,5.0,45.72590400000001,s
4111,ScI3,4.0,7.0,63.00249120000001,s
3382,GaCl3,1.0,6.0,61.10895839999999,s
2535,KBr,0.0,2.0,52.4009174,s
5380,NaBrO3,0.0,2.0,51.40354175,s
2301,YF3,4.0,9.0,48.2335166796,s
2839,BaF2,4.0,6.0,33.922767363,s
2313,YBr3,0.0,4.0,67.614395625,s
1779,LaI3,7.0,9.0,56.398373500000005,s
3865,ScF3,7.0,9.0,56.57225469,s
5371,Ca(IO3)2,2.0,6.0,54.2785845,s
1049,MnCl4,0.0,8.0,68.81313125,s
4426,SnF2,0.0,1.0,34.416255782,s
213,Cs2CO3,1.5,3.5,64.5,e
47,BaBr2,0.0,2.0,59.4,e
3918,YI3,4.0,8.0,67.16824559999999,s
2090,BaCl2,0.0,8.0,50.298818999999995,s
4381,PbCl2,0.0,1.0,50.636691,s
3480,ZnCl2,2.0,6.0,51.7218945,s
1907,SnF4,1.0,8.0,67.18230074171429,s
2283,PbBr4,0.0,8.0,53.087811,s
2870,NiI2,9.0,12.0,44.47521866666667,s
2361,SnI4,0.0,4.0,82.58201599999998,s
5661,Sr(BrO3)2,1.0,2.0,50.601516,s
2287,MnCl4,0.0,3.0,70.55699333333334,s
1209,MgCl2,1.0,12.0,65.02278981818182,s
3177,CoBr2,0.0,12.0,59.18552663333333,s
1828,AlCl3,0.0,9.0,84.86714121111112,s
3126,BeF2,0.0,7.0,51.192278717142855,s
5583,LaAsO4,0.0,1.0,53.251145999999984,s
4727,GaBr3,7.0,8.0,41.913216,s
1847,SnF4,0.0,8.0,71.99576755,s
4846,Ca3(PO4)2,0.0,11.0,62.38812927272728,s
3131,ZnCl2,0.0,12.0,60.124825166666675,s
1523,LiBr,1.0,3.0,50.747375,s
2725,CuF2,4.0,6.0,30.403590126000005,s
2125,NiCl3,1.0,6.0,57.405150000000006,s
2674,MgI2,8.0,12.0,50.24996899999999,s
5298,BaHPO4,2.0,7.0,45.92057486,s
4029,MoBr4,2.0,5.0,60.89159633333333,s
3499,VCl3,1.0,4.0,68.616839,s
1478,SrF2,0.0,2.0,53.585916189,s
2014,MgI2,2.0,9.0,66.696135,s
2742,MgI2,0.0,1.0,79.362572,s
4977,FeAsO4,0.0,9.0,62.655988444444446,s
3210,VBr2,0.0,6.0,62.70510166666666,s
257,CuSeO4,0.0,5.0,53.24,e
355,K2CO3,0.0,0.5,73.51,e
5322,Zn(IO3)2,2.0,6.0,56.033221,s
2297,SnBr2,0.0,4.0,58.8061045,s
462,LiReO4,1.0,2.0,55.25,e
3227,VCl2,0.0,4.0,64.47424375,s
484,MgBr2,1.0,9.0,74.31,e
806,Sm(NO3)3,0.0,4.0,67.19,e
3942,CaF2,9.0,12.0,35.981171833999994,s
1422,SrI2,2.0,12.0,59.564321799999995,s
26,AlF3,0.5,3.0,78.4,e
2791,SrBr2,2.0,4.0,49.605149999999995,s
3063,PbI2,8.0,9.0,44.549232,s
1727,SnF4,2.0,3.0,58.492118299999994,s
1616,BeI2,4.0,9.0,40.300743756,s
2379,GeBr2,4.0,12.0,43.3936995,s
2927,BaBr2,7.0,9.0,45.81060000000001,s
5421,Ba(ClO4)2,5.0,9.0,51.0364,s
3256,CaBr2,0.0,8.0,63.512477,s
4910,Co3(AsO4)2,0.0,4.0,55.30329,s
4857,AlAsO4,2.0,9.0,55.06393954285715,s
2733,CaI2,6.0,9.0,51.842166,s
4700,MnBr4,4.0,5.0,47.10827999999999,s
4061,BeF2,8.0,12.0,21.164512261499997,s
2527,MnCl4,0.0,2.0,67.15702999999999,s
4349,YF3,1.0,2.0,51.633574335,s
3966,NiI2,4.0,9.0,41.7882192,s
2780,SrBr2,4.0,6.0,51.73108499999999,s
5245,Ni2P2O7,2.0,6.0,59.0530395,s
5607,Mg2P2O7,1.0,2.0,52.9250304,s
3020,YI3,8.0,10.0,38.4293544,s
205,CrCl3,0.0,6.0,66.2,e
344,HoCl3,0.0,6.0,71.27,e
4458,BeI2,9.0,12.0,36.4396107,s
4953,CoPO4,0.0,9.0,67.07061773333334,s
392,KAl(SO4)2,0.0,3.0,63.85,e
4330,NiI2,6.0,9.0,41.29841733333334,s
2656,CaBr2,2.0,4.0,56.14848399999999,s
2298,NiCl3,3.0,9.0,45.069585,s
3560,CaCl2,6.0,12.0,46.48062466666667,s
3113,SiF4,0.0,5.0,70.7109275904,s
2714,BaBr2,8.0,12.0,50.39552700000001,s
1185,YI3,6.0,8.0,55.115784600000005,s
4890,Ba3(AsO4)2,0.0,11.0,58.930471090909094,s
1329,MgF2,4.0,12.0,42.13585114975,s
683,NaIO3,1.0,5.0,51.4,e
3487,YCl3,2.0,6.0,64.55896335,s
1245,MnCl2,0.0,9.0,57.755788333333335,s
3034,SnBr4,4.0,5.0,52.476915,s
61,BeSO4,3.0,4.0,61.5,e
1198,ZnF2,0.0,12.0,59.89027139116667,s
2097,SnF4,1.0,4.0,76.52550295866668,s
4886,Sr3(AsO4)2,1.0,11.0,59.8304172,s
4049,VCl4,0.0,2.0,57.4246585,s
1139,ZrF4,3.0,8.0,45.900288380800006,s
2909,GaBr3,0.0,1.0,68.108976,s
5175,Mg2P2O7,1.0,6.0,56.89835423999999,s
4576,YI3,7.0,9.0,48.289517700000005,s
4792,Li2Se,0.0,9.0,62.92265744444444,s
5088,Mg(ClO4)2,1.0,8.0,60.380936000000005,s
2358,SiF4,4.0,8.0,42.229352102,s
3632,SrI2,2.0,8.0,55.290837,s
1193,NiF2,0.0,12.0,61.7149499835,s
741,Ni(NO3)2,0.0,6.0,58.2,e
3350,VI2,0.0,6.0,61.100394,s
